num,playerID,yearID,stint,teamID,IgID,G,AB,R,H,B2,B3,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,prev_salary,salary
62954,pricejo02,1985,1,CIN,NL,26,14,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,4492388.24784,5230763.43418
62955,pryorgr01,1985,1,KCA,AL,63,114,8,25,3,0,1,3,0,1,8,12,0,0,3,0,6,3469734.41288,3574046.84434
62956,puckeki01,1985,1,MIN,AL,161,691,80,199,29,13,4,74,21,12,41,87,0,4,5,3,9,1424415.7859,3101964.36213
62957,puhlte01,1985,1,HOU,NL,57,194,34,55,14,3,2,23,6,2,18,23,4,1,4,3,0,5935069.42694,10339881.2071
62965,ramirra01,1985,1,ATL,NL,138,568,54,141,25,4,5,58,2,6,20,63,1,0,2,5,21,8217783.3802,10035767.0539
62968,randowi01,1985,1,NYA,AL,143,497,75,137,21,2,5,40,16,9,85,39,3,4,5,6,24,6574226.70416,12894440.0935
62970,rawlesh01,1985,1,PHI,NL,36,58,3,8,1,0,0,6,0,0,5,21,0,0,7,2,0,7669931.15485,9731652.90079
62971,rayfofl01,1985,1,BAL,AL,105,359,55,110,21,1,18,48,3,1,10,69,0,0,2,1,10,1407980.21914,3771015.49906
62972,rayjo01,1985,1,PIT,NL,154,594,67,163,33,3,7,70,13,9,46,24,10,1,5,6,11,6924852.12838,9208576.55737
62974,reardje01,1985,1,MON,NL,63,7,0,2,0,0,0,1,0,0,0,4,0,0,2,0,0,9313487.83089,10339881.2071
62978,reuscri01,1985,1,PIT,NL,31,59,8,10,2,0,1,7,1,0,3,17,0,0,6,0,0,2191408.90139,8515196.28819
62979,reussje01,1985,1,LAN,NL,34,74,1,10,0,0,0,7,0,0,2,28,0,0,6,1,1,10737903.6168,12164566.126
62981,reynocr01,1985,1,HOU,NL,107,379,43,103,18,8,4,32,4,4,12,30,2,0,3,2,4,3834965.57743,5068573.27402
62986,rhoderi01,1985,1,PIT,NL,37,74,2,14,3,0,0,6,0,0,2,7,0,0,2,0,2,7067293.70697,7542030.99811
62991,ripkeca01,1985,1,BAL,AL,161,642,116,181,32,5,26,110,2,3,67,68,1,1,0,8,32,8765635.60555,13989251.0449
62996,robindo01,1985,1,PIT,NL,44,21,2,5,2,0,1,4,0,0,0,11,0,1,0,0,0,5697663.14361,8150259.30441
63008,rosepe01,1985,1,CIN,NL,119,405,60,107,12,2,2,46,8,1,86,35,5,4,1,4,10,3932023.07767,12164566.126
63011,roystje01,1985,1,SDN,NL,90,249,31,70,13,2,5,31,6,5,32,31,1,1,3,2,6,3561039.46475,4409655.22067
63017,russebi01,1985,1,LAN,NL,76,169,19,44,6,1,0,13,4,0,18,9,1,1,3,1,2,4930670.02812,5474054.7567
63020,ruthvdi01,1985,1,CHN,NL,20,24,1,5,0,0,0,1,0,1,0,7,0,0,6,0,1,8400404.441,12772794.4323
63022,ryanno01,1985,1,HOU,NL,35,63,2,7,2,0,0,4,0,1,4,21,0,0,14,1,1,14792010.0844,13685136.8917
63025,salasma01,1985,1,MIN,AL,120,360,51,108,20,5,9,41,0,1,18,37,5,1,0,3,7,657422.670416,1398925.10449
63029,samueju01,1985,1,PHI,NL,161,663,101,175,31,13,19,74,53,19,33,141,2,6,2,5,8,2629690.68166,6234340.13957
63032,sandbry01,1985,1,CHN,NL,153,609,113,186,31,6,26,83,54,11,57,97,5,1,2,4,10,5533307.476,8089436.47378
63033,sandesc01,1985,1,CHN,NL,19,31,1,2,0,0,0,1,0,0,1,17,0,1,6,0,0,5478522.25347,9731652.90079
63034,santara01,1985,1,NYN,NL,154,529,41,136,19,1,1,29,1,0,29,54,12,0,4,2,14,1369630.56337,2858673.03961
63036,saxst01,1985,1,LAN,NL,136,488,62,136,8,4,1,42,27,11,54,43,12,3,3,3,15,5095025.69572,7111697.30684
63037,schatda01,1985,1,MON,NL,24,31,4,6,1,0,2,5,0,0,1,10,0,0,1,0,1,4108891.6901,5048294.94229
63042,schofdi02,1985,1,CAL,AL,147,438,50,96,19,3,8,41,11,4,35,70,0,8,12,3,8,1314845.34083,2554558.88646
63043,schrobi01,1985,1,ML4,AL,53,194,18,47,8,0,8,25,0,1,12,61,1,2,0,2,5,1095704.45069,1885507.74953
63048,sciosmi01,1985,1,LAN,NL,141,429,47,127,26,3,7,53,3,3,77,21,9,5,11,3,10,4766314.36052,9731652.90079
63051,scottmi03,1985,1,HOU,NL,36,72,7,11,3,0,1,11,1,0,4,24,0,0,3,2,2,3944536.0225,8109714.80551
63059,sheetla01,1985,1,BAL,AL,113,328,43,86,8,0,17,50,0,1,28,52,2,2,1,1,15,657422.670416,1459747.93512
63060,shelbjo01,1985,1,BAL,AL,69,205,28,58,6,2,7,27,5,1,7,44,0,0,2,0,4,1424415.7859,2919495.87024
63067,shower01,1985,1,SDN,NL,35,79,3,10,0,0,1,6,0,0,0,30,0,1,7,0,0,5889411.42248,8363139.21162
63070,siskdo01,1985,1,NYN,NL,42,12,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,3013187.23941,3345255.68465
63073,slaugdo01,1985,1,TEX,AL,102,343,34,96,17,4,8,35,5,4,20,41,1,6,1,0,8,2355764.56899,4032553.67077
63074,smallro02,1985,1,MIN,AL,129,388,57,100,20,0,12,45,0,2,60,65,3,1,1,2,8,7982984.87346,9001778.93323
63075,smithbr01,1985,1,MON,NL,32,72,6,14,1,0,1,4,0,0,3,24,0,0,11,0,1,3177542.90701,8515196.28819
63079,smithle02,1985,1,CHN,NL,65,6,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,7341219.81965,8758487.61071
63091,sotoma01,1985,1,CIN,NL,37,83,3,11,0,1,0,4,0,0,1,24,0,0,6,0,1,11739695.239,13989251.0449
63092,speiech01,1985,1,CHN,NL,106,218,16,53,11,0,4,24,1,3,17,34,0,0,3,2,7,2465335.01406,3345255.68465
63099,staplda01,1985,1,BOS,AL,30,66,4,15,6,0,0,2,0,0,4,11,0,0,1,0,1,3561039.46475,3649369.8378
63109,stoddti01,1985,1,SDN,NL,44,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6094856.00698,8211082.13504
63111,strawda01,1985,1,NYN,NL,111,393,78,109,15,4,29,79,26,11,73,96,13,1,0,3,9,5661143.31426,11495514.9891
63115,sundbji01,1985,1,KCA,AL,115,367,38,90,12,4,10,35,0,2,33,67,3,1,4,2,9,6665531.75604,7945018.74474
63124,tablepa01,1985,1,CLE,AL,117,404,47,111,18,3,5,59,0,6,27,55,2,2,2,3,15,3122757.68448,4805003.61977
63132,templga01,1985,1,SDN,NL,148,546,63,154,30,2,6,55,16,6,41,88,24,1,5,3,5,12458159.6044,13417735.3992
63138,thomago01,1985,1,SEA,AL,135,484,76,104,16,1,32,87,3,2,84,126,6,1,2,3,11,7560360.70978,7298739.67559
63145,thondi01,1985,1,HOU,NL,84,251,26,63,6,1,6,29,8,3,18,50,4,0,1,2,2,7396005.04218,7298739.67559
63146,thornan01,1985,1,CLE,AL,124,461,49,109,13,0,22,88,3,2,47,75,1,0,0,6,14,12052748.9576,13381022.7386
63148,thurmma01,1985,1,SDN,NL,36,34,2,3,0,0,0,2,0,0,1,10,0,0,9,1,0,1424415.7859,3284432.85402
63155,trammal01,1985,1,DET,AL,149,605,79,156,21,7,13,57,14,5,50,71,4,2,11,9,6,5666358.86745,6899048.52639
63158,troutst01,1985,1,CHN,NL,24,46,2,5,1,0,0,2,0,0,2,13,0,0,9,0,0,7012508.48444,10826463.8521
63160,tudorjo01,1985,1,SLN,NL,37,94,9,13,3,2,0,2,0,1,5,25,0,0,7,0,1,5012847.86192,12164566.126
63162,upshawi01,1985,1,TOR,AL,148,501,79,138,31,5,15,65,8,8,48,71,7,4,1,3,6,7998642.49006,11434692.1584
63168,vangoda01,1985,1,CIN,NL,73,151,12,36,7,0,2,24,0,0,9,19,2,1,2,3,6,657422.670416,1824684.9189
63169,vanslan01,1985,1,SLN,NL,146,424,61,110,25,6,13,55,34,6,47,54,6,2,1,1,7,1862697.56618,4075129.65221
63170,venabma01,1985,1,CIN,NL,77,135,21,39,12,3,0,10,11,3,6,17,0,0,3,2,2,1698341.89857,2737027.37835
63182,walkegr01,1985,1,CHA,AL,163,601,77,155,38,4,24,92,5,2,44,100,6,2,0,3,16,2136623.67885,4865826.4504
63183,wallati01,1985,1,MON,NL,155,569,70,148,36,3,22,81,9,9,38,79,8,5,0,5,17,6190730.14642,7906967.98189
63184,wallide01,1985,1,HOU,NL,119,345,44,93,20,1,7,45,5,2,25,26,2,0,0,4,8,3743660.52555,4460344.96772
63187,wardga01,1985,1,TEX,AL,154,593,77,170,28,7,15,70,26,7,39,97,3,1,0,5,19,7889072.04499,10522349.699
63191,washicl01,1985,1,ATL,NL,122,398,62,110,14,6,15,43,14,4,40,66,11,1,0,2,11,8765635.60555,9123424.59449
63194,wathajo01,1985,1,KCA,AL,60,145,11,34,8,1,1,9,1,1,17,15,0,1,2,0,4,4656743.91545,4865826.4504
63200,welchbo01,1985,1,LAN,NL,25,50,4,9,1,0,0,4,0,0,3,13,0,0,7,0,1,7053597.40134,9047396.0562
63203,whitalo01,1985,1,DET,AL,152,609,102,170,29,8,21,73,6,4,80,56,9,2,5,5,3,7341219.81965,8150259.30441
63209,whitter01,1985,1,TOR,AL,139,412,55,101,21,2,19,64,3,6,47,59,9,1,3,2,7,4054106.46757,3953483.99095
63213,wilforo01,1985,1,CAL,AL,83,217,16,41,3,0,4,13,4,1,16,32,1,0,8,2,0,2921882.18753,5068573.27402
63224,wilsomo01,1985,1,NYN,NL,93,337,56,93,16,8,6,26,24,9,28,52,6,0,1,1,9,6482921.65228,8515196.28819
63225,wilsowi02,1985,1,KCA,AL,141,605,87,168,25,21,4,43,43,11,29,94,3,5,2,1,6,9245006.30272,14293365.198
63231,wohlfji01,1985,1,MON,NL,70,125,7,24,5,1,1,15,0,2,16,18,5,0,1,0,1,3378418.40396,4257598.1441
63234,woodsga01,1985,1,CHN,NL,81,82,11,20,3,0,0,4,0,1,14,18,0,0,1,0,2,3524519.63541,3953483.99095
63239,wynegbu01,1985,1,NYA,AL,102,309,27,69,15,0,5,32,0,0,64,43,2,0,1,1,11,6026374.47881,8920677.77087
63246,youngjo02,1985,1,SFN,NL,95,230,24,62,6,0,4,24,3,2,30,37,1,1,1,1,6,4108891.6901,5474054.7567
63248,youngmi01,1985,1,BAL,AL,139,450,72,123,22,1,28,81,1,5,48,104,5,4,1,1,9,1325802.38534,4713769.37382
63249,yountro01,1985,1,ML4,AL,122,466,76,129,26,3,15,68,10,4,49,56,3,2,1,9,8,10957044.5069,11556337.8197
63255,ackerji01,1986,2,ATL,NL,21,28,1,3,1,0,0,0,0,0,0,21,0,0,0,0,0,4027358.20237,3834965.57743
63259,aguaylu01,1986,1,PHI,NL,62,133,17,28,6,1,4,13,1,1,8,26,0,3,0,2,3,3013669.40313,3561039.46475
63260,aguilri01,1986,1,NYN,NL,32,51,4,8,0,0,2,6,0,0,3,12,0,0,3,0,0,1424643.71784,2136623.67885
63262,aldremi01,1986,1,SFN,NL,84,216,27,54,18,3,2,25,1,3,33,34,4,2,4,1,3,657527.869775,821778.33802
63265,allanan01,1986,1,CLE,AL,101,293,30,66,7,3,1,29,10,1,14,36,0,1,11,4,7,657527.869775,821778.33802
63267,almonbi01,1986,1,PIT,NL,102,196,29,43,7,2,7,27,11,4,30,38,2,0,1,3,5,2849287.43569,2739261.12673
63270,anderda02,1986,1,LAN,NL,92,216,31,53,9,0,1,15,5,1,22,39,1,0,2,1,11,2191759.56592,2465335.01406
63272,anderla02,1986,2,HOU,NL,38,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,657527.869775,3287113.35208
63282,ashbyal01,1986,1,HOU,NL,120,315,24,81,15,0,7,38,1,0,39,56,9,0,1,6,7,5753368.86053,6300300.59149
63283,assenpa01,1986,1,ATL,NL,61,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,657527.869775,876563.560555
63286,backmwa01,1986,1,NYN,NL,124,387,67,124,18,2,1,27,13,7,36,32,1,0,14,3,3,3561609.29461,6026374.47881
63289,baineha01,1986,1,CHA,AL,145,570,72,169,29,2,21,88,2,1,38,89,9,2,0,8,14,8493068.31792,10409192.2816
63293,balbost01,1986,1,KCA,AL,138,512,54,117,25,1,29,88,0,0,43,146,2,1,0,6,8,5753368.86053,6848152.81683
63295,bandoch01,1986,1,CLE,AL,92,254,28,68,9,0,2,26,0,1,22,49,0,1,10,3,8,2465729.51165,3341898.57461
63300,barrema02,1986,1,BOS,AL,158,625,94,179,39,4,4,60,15,7,65,31,0,1,18,4,13,4767077.05587,6300300.59149
63301,basske01,1986,1,HOU,NL,157,591,83,184,33,5,20,79,22,13,38,72,11,6,1,4,15,3397227.32717,6902938.03937
63307,bedrost01,1986,1,PHI,NL,68,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7123218.58922,11504896.7323
63308,bellbu01,1986,1,CIN,NL,155,568,89,158,29,3,20,75,2,8,73,49,4,5,3,6,14,9534154.11173,9532628.72103
63310,bellge02,1986,1,TOR,AL,159,641,101,198,38,6,31,108,7,8,41,62,3,2,0,6,15,7945128.42644,12874527.2956
63311,bellira01,1986,1,PIT,NL,117,309,33,72,5,2,0,31,12,2,26,54,6,3,11,1,8,712321.858922,1424415.7859
63314,benedbr01,1986,1,ATL,NL,64,160,11,36,10,1,0,13,1,0,15,10,1,2,4,1,9,6191720.77371,6738582.37176
63315,beniqju01,1986,1,BAL,AL,113,343,48,103,15,0,6,36,2,3,40,49,1,3,2,6,12,4931459.02331,4711529.13798
63318,bergmda01,1986,1,DET,AL,65,130,14,30,6,1,1,9,0,0,21,16,0,0,0,0,3,3470289.6323,3634090.08048
63319,bernato01,1986,1,CLE,AL,146,562,88,169,28,4,17,73,17,8,53,77,5,6,7,8,6,6356102.74115,6902938.03937
63320,berrada01,1986,1,NYA,AL,42,108,10,25,7,0,2,13,0,0,9,14,0,1,2,1,0,6109529.78999,7204256.76331
63323,bielemi01,1986,1,PIT,NL,31,48,3,3,0,0,0,1,0,0,2,26,0,0,4,0,0,1210947.16017,1205274.89576
63332,bochybr01,1986,1,SDN,NL,63,127,16,32,9,0,8,22,1,0,14,23,3,0,1,0,3,1369849.7287,1479201.00844
63337,bondsba01,1986,1,PIT,NL,113,413,72,92,26,3,16,48,36,7,65,102,2,2,2,2,4,657527.869775,1095704.45069
63343,boonebo01,1986,1,CAL,AL,144,442,48,98,12,2,7,49,1,0,43,30,1,0,12,6,15,9353103.81279,9675070.29962
63347,bostoda01,1986,1,CHA,AL,56,199,29,53,11,3,5,22,9,5,21,33,3,0,3,1,4,745198.252411,821778.33802
63349,bradlph01,1986,1,SEA,AL,143,526,88,163,27,4,12,50,21,12,77,134,1,8,1,2,9,5205428.96905,8217783.3802
63352,bragggl01,1986,1,ML4,AL,58,215,19,51,8,2,4,18,1,1,11,47,0,1,2,3,6,657527.869775,876563.560555
63353,brantmi01,1986,1,SEA,AL,27,102,12,20,3,2,3,7,1,1,10,21,0,0,1,0,3,657527.869775,849170.949287
63354,breamsi01,1986,1,PIT,NL,154,522,73,140,37,5,16,77,13,7,60,73,5,1,1,7,14,1008209.40032,2191408.90139
63355,brenlbo01,1986,1,SFN,NL,149,472,60,116,26,0,16,62,10,6,74,97,10,3,5,3,4,5041047.00161,6574226.70416
63359,brookhu01,1986,1,MON,NL,80,306,50,104,18,5,14,58,4,2,25,60,3,2,0,5,11,7123218.58922,8382139.0478
63360,brookto01,1986,1,DET,AL,98,281,42,76,11,2,3,25,11,8,20,42,0,1,6,2,4,3561609.29461,3944536.0225
63369,brownto05,1986,1,CIN,NL,46,86,9,14,0,0,0,3,1,0,1,25,0,0,7,0,2,2356141.53336,3150150.29574
63370,brunato01,1986,1,MIN,AL,157,593,69,152,28,1,23,75,12,4,53,98,4,1,1,7,15,8109510.39389,10299621.8365
63373,bucknbi01,1986,1,BOS,AL,153,629,73,168,39,2,18,102,6,4,40,25,9,4,0,8,25,8602656.29622,4017586.63822
63374,buechst01,1986,1,TEX,AL,153,461,54,112,19,2,18,54,5,8,35,98,1,5,9,3,10,931497.815514,1479201.00844
63376,burketi01,1986,1,MON,NL,68,7,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1753407.65273,2300979.34646
63380,bushra01,1986,1,MIN,AL,130,357,50,96,19,7,7,45,5,3,39,63,2,4,1,1,7,2410935.52251,3287113.35208
63383,butersa01,1986,1,CIN,NL,56,113,14,27,6,1,2,16,0,0,21,10,3,0,2,1,5,1123276.77753,684815.281683
63384,butlebr01,1986,1,CLE,AL,161,587,92,163,17,14,4,51,32,15,70,65,1,4,17,5,8,9314978.15514,8382139.0478
63395,cansejo01,1986,1,OAK,AL,157,600,85,144,29,1,33,117,15,7,65,175,1,8,0,9,12,821909.837218,1972268.01125
63399,carmado01,1986,1,PHI,NL,50,31,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,1808201.64188,2684475.9042
63401,cartejo01,1986,1,CLE,AL,162,663,108,200,36,9,29,121,29,7,32,95,3,5,1,8,8,2082171.58762,2739261.12673
63403,castica01,1986,1,CLE,AL,85,205,34,57,9,0,8,32,2,1,9,48,0,1,1,1,9,1945186.61475,2711868.51547
63409,ceyro01,1986,1,CHN,NL,97,256,42,70,21,0,13,36,0,0,44,66,1,3,1,2,5,15342316.9614,11504896.7323
63417,clarkja01,1986,1,SLN,NL,65,232,34,55,12,2,9,23,1,1,45,61,4,1,0,1,4,14246437.1784,14244157.859
63419,clarkwi02,1986,1,SFN,NL,111,408,66,117,27,2,11,41,4,7,34,76,10,3,9,4,3,657527.869775,1314845.34083
63427,colemvi01,1986,1,SLN,NL,154,600,94,139,13,8,0,29,107,14,60,98,0,2,3,5,4,1643819.67444,1753127.12111
63428,colesda01,1986,1,DET,AL,142,521,67,142,30,2,20,86,6,2,45,84,3,6,7,8,8,821909.837218,1862697.56618
63430,conceda01,1986,1,CIN,NL,90,311,42,81,13,2,3,30,13,2,26,43,1,0,5,4,13,10082094.0032,3506254.24222
63432,conroti01,1986,1,SLN,NL,26,29,2,4,2,0,0,6,0,0,3,11,0,0,8,0,0,1246837.22306,1260060.1183
63434,coopece01,1986,1,ML4,AL,134,542,46,140,24,1,12,75,1,2,41,87,2,1,1,4,15,6655519.01545,5404277.31989
63441,coxda01,1986,1,SLN,NL,32,65,2,5,2,0,0,2,0,0,2,32,0,0,16,0,1,4383519.13183,6574226.70416
63444,cruzjo01,1986,1,HOU,NL,141,479,48,133,22,4,10,72,3,4,55,86,12,0,0,2,9,8273892.36133,8272568.60273
63446,danieka01,1986,1,CIN,NL,74,181,34,58,10,4,6,23,15,2,22,30,1,2,1,1,4,657527.869775,947784.34985
63447,darliro01,1986,1,NYN,NL,34,81,4,8,2,0,0,0,0,0,3,29,0,0,10,0,0,4821871.04501,11504896.7323
63450,daultda01,1986,1,PHI,NL,49,138,18,31,4,0,8,21,2,3,38,41,3,1,2,2,1,876703.826366,1073790.36168
63455,daviser01,1986,1,CIN,NL,132,415,97,115,15,3,27,71,80,11,68,100,5,1,0,3,6,986291.804662,3615824.68729
63456,davisgl01,1986,1,HOU,NL,158,574,91,152,32,3,31,101,3,1,64,72,6,9,0,7,11,1315055.73955,2355764.56899
63457,davisjo02,1986,1,CHN,NL,148,528,61,132,27,2,21,74,0,1,41,110,4,0,4,8,14,9132327.87171,11048349.5588
63460,davismi02,1986,1,OAK,AL,142,489,77,131,28,3,19,55,27,4,34,91,2,1,4,5,7,6575278.69775,8546494.71541
63469,dayleke01,1986,1,SLN,NL,32,5,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,3287639.34887,3561039.46475
63470,decindo01,1986,1,CAL,AL,140,512,69,131,20,3,26,96,2,2,52,74,4,2,2,4,19,13150557.3955,11504896.7323
63471,dedmoje01,1986,1,ATL,NL,57,16,2,2,0,0,0,1,0,0,0,7,0,0,1,0,0,2191759.56592,3287113.35208
63472,deerro01,1986,1,ML4,AL,134,466,75,108,17,3,33,86,5,2,72,179,3,3,2,3,4,1041085.79381,2465335.01406
63478,dernibo01,1986,1,CHN,NL,108,324,32,73,14,1,4,18,27,2,22,41,1,0,5,0,7,6118658.46858,7761236.20673
63479,deshaji01,1986,1,HOU,NL,26,43,3,2,0,0,0,1,0,0,6,31,0,0,4,0,0,712321.858922,1205274.89576
63480,diazbo01,1986,1,CIN,NL,134,474,50,129,21,0,10,56,1,1,40,52,0,0,2,3,11,8493068.31792,9039561.71822
63483,diazmi01,1986,1,PIT,NL,97,209,22,56,9,0,12,36,0,1,19,43,0,2,0,3,5,728760.055667,986134.005624
63490,doranbi02,1986,1,HOU,NL,145,550,92,152,29,3,6,37,42,19,81,57,7,2,4,5,10,6027338.80627,6848152.81683
63492,downibr01,1986,1,CAL,AL,152,513,90,137,27,4,20,95,4,4,90,84,2,17,3,8,14,8858357.92597,9861340.05624
63493,downske01,1986,1,SFN,NL,15,29,1,5,0,0,0,0,0,1,1,13,0,0,0,0,0,657527.869775,821778.33802
63496,draveda01,1986,1,SDN,NL,35,50,3,7,0,0,1,7,1,0,1,16,0,0,6,0,1,3835579.24035,6300300.59149
63499,duncama01,1986,1,LAN,NL,109,407,47,93,7,0,8,30,48,13,30,78,1,2,5,1,6,1643819.67444,1643556.67604
63500,dunstsh01,1986,1,CHN,NL,150,581,66,145,37,3,17,68,13,11,21,114,5,3,4,2,5,1095879.78296,1698341.89857
63501,durhale01,1986,1,CHN,NL,141,484,66,127,18,7,20,65,8,7,67,98,16,1,0,5,6,10776147.5462,12965832.3475
63502,dwyerji01,1986,1,BAL,AL,94,160,18,39,13,1,8,31,0,2,23,31,1,2,0,4,2,4383519.13183,3369291.18588
63503,dykstle01,1986,1,NYN,NL,147,431,77,127,27,7,8,45,31,7,58,55,1,0,7,2,4,1013688.79924,2218801.51265
63511,esaskni01,1986,1,CIN,NL,102,330,35,76,17,2,12,41,0,2,47,97,0,1,1,4,8,2986272.40856,3341898.57461
63514,evansda01,1986,1,DET,AL,151,507,78,122,15,0,29,85,3,2,91,105,5,1,0,2,6,8693975.95853,5752448.36614
63515,evansdw01,1986,1,BOS,AL,152,529,86,137,33,2,26,97,3,3,97,117,4,6,2,6,11,11153393.2026,11724037.6224
63519,fernasi01,1986,1,NYN,NL,32,68,6,11,3,0,0,4,1,0,3,23,0,0,6,0,2,2191759.56592,3374769.70814
63520,fernato01,1986,1,TOR,AL,163,687,91,213,33,9,10,65,25,12,27,52,0,4,5,4,8,3013669.40313,4382817.80277
63531,fiskca01,1986,1,CHA,AL,125,457,42,101,11,0,14,63,2,4,22,92,2,6,0,6,10,9588948.10088,9861340.05624
63532,fitzgmi02,1986,1,MON,NL,73,209,20,59,13,1,6,37,3,2,27,34,6,1,4,2,4,1610943.28095,2300979.34646
63534,flannti01,1986,1,SDN,NL,134,368,48,103,11,2,3,28,3,6,54,61,4,5,3,2,8,2100439.9036,3579304.85795
63540,fordcu01,1986,1,SLN,NL,85,214,30,53,15,2,2,29,13,5,23,29,2,0,1,2,1,657527.869775,766993.115485
63541,forscbo01,1986,1,SLN,NL,34,76,7,13,4,1,2,12,0,0,0,24,0,0,11,1,1,5777861.77368,8217783.3802
63547,francju01,1986,1,CLE,AL,149,599,80,183,30,5,10,74,10,7,32,66,1,0,0,5,28,6301308.75201,8491709.49287
63554,gaettga01,1986,1,MIN,AL,157,596,91,171,34,1,34,108,14,15,52,108,4,6,1,6,18,5643780.88223,10409192.2816
63557,galaran01,1986,1,MON,NL,105,321,39,87,13,0,10,42,6,5,30,79,5,3,1,1,8,739718.853496,986134.005624
63560,gantnji01,1986,1,ML4,AL,139,497,58,136,25,1,7,38,13,7,26,50,2,6,6,7,13,9725933.07375,4108891.6901
63561,garbege01,1986,1,ATL,NL,61,6,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,8620924.6122,8619545.33114
63564,garneph01,1986,1,HOU,NL,107,313,43,83,14,3,9,41,12,6,30,45,2,1,0,3,14,6575278.69775,4930670.02812
63565,garresc01,1986,1,SFN,NL,54,45,6,8,1,0,1,4,1,0,1,25,0,0,7,0,0,2246553.55506,3177542.90701
63571,gibsoki01,1986,1,DET,AL,119,441,84,118,11,2,28,86,34,6,68,107,4,7,1,4,8,13150557.3955,14627654.4168
63579,gossari01,1986,1,SDN,NL,45,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,11471242.1749,13958222.8256
63585,griffal01,1986,1,OAK,AL,162,594,74,169,23,6,4,51,33,16,35,52,6,2,12,6,5,6329681.07959,6658080.96577
63588,grossgr01,1986,1,PHI,NL,87,101,11,25,5,0,0,8,1,0,21,11,7,1,1,1,4,4109549.18609,4601958.69291
63591,grubbjo01,1986,1,DET,AL,81,210,32,70,13,1,13,51,0,1,28,28,0,2,0,3,0,2739699.45739,3999321.24503
63592,grubeke01,1986,1,TOR,AL,87,143,20,28,4,1,5,15,2,5,5,27,0,0,2,2,4,964374.209003,1051876.27267
63598,guilloz01,1986,1,CHA,AL,159,547,58,137,19,4,2,47,8,4,12,52,1,1,12,5,14,1643819.67444,1917482.78871
63600,gullibi01,1986,1,CIN,NL,37,79,3,6,0,0,0,2,0,0,3,15,0,0,9,0,3,5978626.94991,9861340.05624
63604,gwynnto01,1986,1,SDN,NL,160,642,107,211,33,7,14,59,37,9,52,35,11,3,2,2,20,5917750.82797,8382139.0478
63610,hallme01,1986,1,CLE,AL,140,442,68,131,29,2,18,77,6,2,33,65,8,2,0,3,8,3835579.24035,6026374.47881
63611,hamilje01,1986,1,LAN,NL,71,147,22,33,5,0,5,19,0,0,2,43,1,0,0,2,3,657527.869775,712207.892951
63619,hatchbi01,1986,1,HOU,NL,127,419,55,108,15,4,6,36,38,14,22,52,1,5,6,1,3,876703.826366,1205274.89576
63622,hawkian01,1986,1,SDN,NL,37,67,2,10,1,0,0,2,0,0,1,23,0,0,6,0,1,3287639.34887,5862018.81121
63623,hayesvo01,1986,1,PHI,NL,158,610,107,186,46,2,19,98,24,12,74,77,9,1,1,4,14,7123218.58922,14244157.859
63633,hendeda01,1986,2,BOS,AL,36,51,8,10,3,0,1,3,1,0,2,15,0,0,1,0,1,4515024.70579,5752448.36614
63635,hendest01,1986,1,OAK,AL,11,26,2,2,1,0,0,3,0,0,0,5,0,0,0,1,3,2191759.56592,821778.33802
63636,hendrge01,1986,1,CAL,AL,102,283,45,77,13,1,14,47,1,1,26,41,5,1,4,3,11,10293960.4416,10840165.7132
63645,herndla01,1986,1,DET,AL,106,283,33,70,13,1,8,37,2,1,27,40,2,1,0,5,3,7534173.50783,2465335.01406
63646,herrto01,1986,1,SLN,NL,152,559,48,141,30,4,2,61,22,8,73,75,10,5,6,4,8,8219098.37218,10135266.1689
63647,hershor01,1986,1,LAN,NL,37,71,4,17,3,0,0,8,0,1,1,17,0,0,10,0,1,10958797.8296,8765635.60555
63648,heskejo01,1986,1,MON,NL,15,23,0,0,0,0,0,0,0,0,2,18,0,0,3,0,1,1862995.63103,1643556.67604
63651,hillma01,1986,1,CHA,AL,22,19,2,3,0,0,0,0,0,0,1,3,0,1,0,0,0,2191759.56592,3013187.23941
63652,hoffmgl01,1986,1,BOS,AL,12,23,1,5,2,0,0,1,0,0,2,3,0,0,0,1,1,3835579.24035,3287113.35208
63655,holtobr01,1986,1,LAN,NL,12,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,657527.869775,712207.892951
63656,honeyri01,1986,1,LAN,NL,32,43,3,3,1,0,0,3,0,0,8,11,0,0,6,0,0,8273892.36133,8820420.82808
63658,hortori01,1986,1,SLN,NL,42,18,0,1,0,0,0,0,0,0,5,3,0,0,2,0,0,3013669.40313,4492388.24784
