num,playerID,yearID,stint,teamID,IgID,W,L,G,GS,CG,SHO,SV,Ipouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,prev_salary,salary
39825,burnese01,2010,1,WAS,NL,1,7,73,0,0,0,3,189,52,15,3,20,62,0.22,2.14,4,2,1,0,261,10,17,4,0,6,1131758.60684,2024167.94159
39831,cahiltr01,2010,1,OAK,AL,18,8,30,30,1,1,0,590,155,65,19,63,118,0.22,2.97,1,2,6,2,783,0,73,3,6,27,598736.811361,659728.810591
39832,cainma01,2010,1,SFN,NL,13,11,33,33,4,2,0,670,181,78,22,61,177,0.221,3.14,4,8,4,0,896,0,84,6,7,10,6693195.57519,10995479.6767
39833,campsh01,2010,1,TOR,AL,4,3,70,0,0,0,2,217,71,24,8,18,46,0.259,2.99,5,2,4,0,298,13,26,0,2,9,1679383.73918,3373613.23598
39839,carmofa01,2010,1,CLE,AL,13,14,33,33,4,1,0,631,203,88,17,72,124,0.258,3.77,0,3,9,0,880,0,98,2,10,30,7429447.62878,9427374.76497
39853,chambjo03,2010,1,NYA,AL,3,4,73,0,0,0,3,215,71,35,6,22,77,0.253,4.4,2,5,1,1,305,18,37,0,1,6,712606.330547,2099137.12461
39861,clippty01,2010,1,WAS,NL,11,8,78,0,0,0,1,273,69,31,8,41,112,0.212,3.07,4,1,2,1,378,18,33,3,7,6,585593.808185,664226.961572
39864,cokeph01,2010,1,DET,AL,7,5,74,1,0,0,2,194,67,27,2,26,53,0.275,3.76,4,3,4,0,279,18,29,2,3,10,620641.816655,659728.810591
39868,contrjo01,2010,1,PHI,NL,6,4,67,0,0,0,4,170,53,21,5,16,57,0.255,3.34,2,0,4,0,233,21,22,4,1,5,2190500.52937,3748459.15108
39879,cuetojo01,2010,1,CIN,NL,12,7,31,31,1,1,0,557,181,75,19,56,138,0.257,3.64,5,5,9,2,780,0,79,9,3,12,649848.49038,5097904.44547
39882,danksjo01,2010,1,CHA,AL,15,11,32,32,1,1,0,639,189,88,18,70,162,0.237,3.72,2,2,4,1,878,0,93,5,0,25,5038151.21755,8996301.9626
39883,davieky01,2010,1,KCA,AL,8,12,32,32,1,0,0,551,206,109,20,80,126,0.283,5.34,1,5,2,1,817,0,114,3,5,19,2628600.63525,4798027.71339
39885,daviswa01,2010,1,TBA,AL,12,10,29,29,0,0,0,504,165,76,24,62,113,0.255,4.07,2,4,5,0,722,0,77,3,6,8,591289.109562,650882.446994
39907,duensbr01,2010,1,MIN,AL,10,3,53,13,1,1,0,392,122,38,11,35,78,0.247,2.62,5,1,3,0,535,11,42,4,0,15,609689.314008,693464.94295
39922,feldmsc01,2010,1,TEX,AL,7,11,29,22,0,0,0,424,181,86,18,45,75,0.313,5.48,2,11,5,0,641,2,98,5,8,10,3541309.18915,6597288.10591
39924,felizne01,2010,1,TEX,AL,4,3,70,0,0,0,40,208,43,21,5,18,71,0.176,2.73,1,5,5,0,269,59,21,1,0,5,587054.141871,685458.234204
39930,fistedo01,2010,1,SEA,AL,6,14,28,28,0,0,0,513,187,78,13,32,93,0.277,4.11,2,8,6,3,720,0,85,2,4,15,593625.64346,654480.967779
39933,floydga01,2010,1,CHA,AL,10,13,31,31,1,0,0,562,199,85,14,58,151,0.274,4.08,4,9,6,1,798,0,92,3,4,25,4015917.63718,7496918.30217
39938,frankry01,2010,1,SLN,NL,6,2,59,0,0,0,27,195,57,25,7,10,42,0.23,3.46,1,5,4,0,264,51,25,1,1,5,4454017.74305,4872996.89641
39939,frasoja01,2010,1,TOR,AL,3,4,69,0,0,0,4,191,61,26,4,27,65,0.247,3.68,6,5,4,0,279,18,30,1,0,7,3869884.26856,5247842.81152
39944,fulchje01,2010,1,HOU,NL,2,1,50,0,0,0,0,142,53,29,7,22,46,0.279,5.51,2,2,3,0,217,16,30,1,1,3,620641.816655,700212.169422
39949,gallayo01,2010,1,MIL,NL,14,7,31,31,2,2,0,555,178,79,12,75,200,0.251,3.84,5,7,3,1,803,0,89,11,4,8,657150.158811,5247842.81152
39952,garcija02,2010,1,SLN,NL,13,8,28,28,1,1,0,490,151,49,9,64,132,0.243,2.7,4,4,3,1,695,0,64,3,3,19,584133.474499,655230.659609
39962,gonzagi01,2010,1,OAK,AL,15,9,33,33,1,0,0,602,171,72,15,92,171,0.229,3.23,1,4,4,1,851,0,75,5,2,18,591435.14293,629741.137382
39963,gonzami02,2010,1,BAL,AL,1,3,29,0,0,0,1,74,18,11,1,14,31,0.205,4.01,4,3,0,0,106,7,11,3,1,2,8762002.11748,8996301.9626
39965,grabojo02,2010,1,CHN,NL,1,3,28,0,0,0,0,77,35,21,5,13,20,0.321,7.36,0,1,1,0,126,9,24,3,0,3,3942900.95287,7197041.57008
39968,gregelu01,2010,1,SDN,NL,4,7,80,0,0,0,2,235,47,28,8,18,89,0.17,3.22,2,0,1,0,297,9,30,1,1,5,608228.980322,671424.003142
39972,guthrje01,2010,1,BAL,AL,11,14,32,32,0,0,0,628,193,89,25,50,119,0.243,3.83,1,1,16,1,872,0,93,3,9,14,4381001.05874,8621456.04749
39973,gutieju01,2010,1,ARI,NL,0,6,58,0,0,0,15,170,55,32,13,23,47,0.252,5.08,5,1,4,0,247,35,33,1,1,3,600197.145048,645484.665817
39978,hammeja01,2010,1,COL,NL,10,9,30,30,0,0,0,533,201,95,18,47,141,0.287,4.81,1,13,6,2,770,0,97,11,6,19,2774634.00387,4498150.9813
39980,hanrajo01,2010,1,PIT,NL,4,1,72,0,0,0,6,209,58,28,6,26,100,0.221,3.62,0,5,4,0,294,27,28,0,1,2,661531.15987,2099137.12461
39981,hansoto01,2010,1,ATL,NL,10,11,34,34,1,0,0,608,182,75,14,56,173,0.239,3.33,3,3,14,0,845,0,86,9,5,12,635245.153518,684468.640988
39989,harrima01,2010,1,TEX,AL,3,2,37,6,0,0,2,235,80,41,10,39,46,0.262,4.71,3,4,2,0,356,9,45,2,8,6,593026.906648,642980.695104
39990,hawkila01,2010,1,MIL,NL,0,3,18,0,0,0,0,48,21,15,2,6,18,0.323,8.44,1,1,2,0,74,5,15,1,0,1,4746084.4803,6372380.55684
39992,heilmaa01,2010,1,ARI,NL,5,8,70,0,0,0,6,216,73,36,9,26,55,0.26,4.5,4,8,5,0,316,26,37,2,2,3,3139717.42543,2998767.32087
39995,henslcl01,2010,1,FLO,NL,3,4,68,0,0,0,7,225,54,18,3,29,77,0.2,2.16,4,2,4,0,307,23,20,3,1,7,620641.816655,2099137.12461
39999,herndda01,2010,1,PHI,NL,1,3,47,0,0,0,0,157,67,25,2,17,29,0.321,4.3,4,1,2,0,232,14,27,2,2,10,584133.474499,637238.055684
40004,hochelu01,2010,1,KCA,AL,6,6,18,17,1,0,0,309,110,55,9,37,76,0.272,4.81,1,2,4,1,450,0,61,2,2,10,2570187.2878,2638915.24236
40016,hugheph01,2010,1,NYA,AL,18,8,31,29,0,0,0,529,162,82,25,58,146,0.244,4.19,1,9,0,1,730,0,83,2,5,11,652769.157753,4048335.88317
40018,hunteto02,2010,1,TEX,AL,13,4,23,22,1,0,0,384,126,53,21,33,68,0.255,3.73,0,1,3,0,536,0,55,3,2,10,598517.761308,662967.479297
40028,janssca01,2010,1,TOR,AL,5,2,56,0,0,0,0,206,74,28,8,21,63,0.272,3.67,1,3,4,0,298,16,29,0,1,3,1022233.58037,1641825.10817
40031,jepseke01,2010,1,LAA,AL,2,4,68,0,0,0,0,177,54,26,2,29,61,0.25,3.97,5,8,2,0,253,4,26,4,2,6,606038.479793,652231.892289
40032,jimenub01,2010,1,COL,NL,19,8,33,33,4,2,0,665,164,71,10,92,214,0.209,2.88,7,16,9,1,894,0,73,7,1,25,1825417.10781,4198274.24921
40034,johnsji04,2010,1,BAL,AL,1,1,26,0,0,0,1,79,32,10,2,5,22,0.296,3.42,1,4,1,0,117,6,11,3,0,1,642546.821949,1461899.06892
40035,johnsjo09,2010,1,FLO,NL,11,6,28,28,1,0,0,551,155,47,7,48,186,0.229,2.3,2,4,5,0,744,0,51,5,8,9,5476251.32343,11620223.3684
40037,jurrjja01,2010,1,ATL,NL,7,6,20,20,0,0,0,349,120,60,13,42,86,0.27,4.64,5,2,2,0,500,0,63,7,4,10,700960.169399,4872996.89641
40041,kellesh01,2010,1,SEA,AL,3,1,22,0,0,0,0,75,26,11,5,12,26,0.265,3.96,2,0,1,0,112,7,11,0,0,1,602387.645577,629741.137382
40042,kendrky01,2010,1,PHI,NL,11,10,33,31,1,0,0,542,199,95,26,49,84,0.283,4.73,4,1,3,2,771,1,103,9,6,19,700960.169399,3673489.96806
40043,kenneia01,2010,1,ARI,NL,9,10,32,32,0,0,0,582,163,82,26,70,168,0.228,3.8,2,16,10,0,810,0,87,11,5,12,588514.475558,634239.288363
40044,kershcl01,2010,1,LAN,NL,13,10,32,32,1,1,0,613,160,66,13,81,212,0.214,2.91,9,5,7,2,848,0,73,8,4,9,642546.821949,749691.830217
40051,kuoho01,2010,1,LAN,NL,3,2,56,0,0,0,12,180,29,8,1,18,73,0.139,1.2,0,3,1,1,229,16,8,1,1,1,1387317.00193,4085820.47468
40055,lannajo01,2010,1,WAS,NL,8,8,25,25,0,0,0,430,175,74,14,49,71,0.302,4.65,3,1,4,0,643,0,82,5,5,19,668832.828301,4123305.06619
40056,latosma01,2010,1,SDN,NL,14,10,31,31,1,1,0,554,150,60,16,50,189,0.217,2.92,3,5,2,1,748,0,63,4,1,7,595524.077252,690766.052362
40057,leagubr01,2010,1,SEA,AL,9,7,70,0,0,0,6,237,67,30,7,27,56,0.229,3.42,6,7,2,0,326,30,38,4,1,12,1588112.88379,3373613.23598
40067,lestejo01,2010,1,BOS,AL,19,9,32,32,2,0,0,624,167,75,14,83,225,0.22,3.25,0,6,10,0,861,0,81,4,6,21,5476251.32343,8621456.04749
40068,lewisco01,2010,1,TEX,AL,12,13,32,32,1,0,0,603,174,83,21,65,196,0.227,3.72,0,9,6,0,844,0,90,4,4,12,2555583.95093,2998767.32087
40080,liriafr01,2010,1,MIN,AL,14,10,31,31,0,0,0,575,184,77,9,58,201,0.252,3.62,0,10,10,1,806,0,77,6,2,15,2336533.898,6447349.73986
40081,litscje01,2010,1,TOR,AL,1,5,9,9,0,0,0,140,53,30,7,15,16,0.286,5.79,0,1,2,0,202,0,30,0,0,6,605600.379687,1244488.43816
40094,lyonbr01,2010,1,HOU,NL,6,6,79,0,0,0,20,234,68,27,2,31,54,0.231,3.12,12,3,3,0,333,28,28,4,0,5,6206418.16655,7871764.21728
40097,madsory01,2010,1,PHI,NL,6,2,55,0,0,0,5,159,42,15,4,13,64,0.212,2.55,3,2,4,0,217,21,16,2,0,3,7058278.99675,7247020.52563
40099,maholpa01,2010,1,PIT,NL,9,15,32,32,1,1,0,556,228,105,15,62,102,0.303,5.1,2,2,9,0,840,0,119,10,6,21,7301668.43124,9371147.87771
40108,marmoca01,2010,1,CHN,NL,2,3,77,0,0,0,38,233,40,22,1,52,138,0.147,2.55,4,2,8,2,332,70,23,0,0,1,3103209.08328,3798438.10664
40109,marquja01,2010,1,WAS,NL,2,9,13,13,0,0,0,176,76,43,9,24,31,0.315,6.6,0,1,8,1,276,0,47,3,0,9,10952502.6469,11245377.4533
40111,marshse01,2010,1,CHN,NL,7,5,80,0,0,0,1,224,58,22,3,25,90,0.21,2.65,5,1,2,0,307,16,25,2,2,6,1387317.00193,2399013.85669
40113,marteda01,2010,1,NYA,AL,0,0,30,0,0,0,0,53,10,8,2,11,12,0.161,4.08,1,2,1,1,76,3,8,0,2,0,5841334.74499,5997534.64173
40119,masseni01,2010,1,CIN,NL,4,4,82,0,0,0,2,230,64,29,7,33,85,0.226,3.4,3,8,1,0,322,22,31,3,2,7,1511445.36527,2586436.81425
40120,masteju01,2010,1,CLE,AL,6,13,34,29,1,1,0,540,197,94,14,73,140,0.278,4.7,4,12,11,0,802,0,107,5,4,19,623562.484028,702311.306547
40127,matusbr01,2010,1,BAL,AL,10,12,32,32,0,0,0,527,173,84,19,63,143,0.255,4.3,3,1,7,0,760,0,88,6,6,9,1898433.79212,2024167.94159
40130,mccleky01,2010,1,SLN,NL,1,4,68,0,0,0,2,226,58,19,9,23,60,0.21,2.27,3,2,3,0,307,18,20,4,1,1,620641.816655,2061652.5331
40138,medlekr01,2010,1,ATL,NL,6,2,31,14,0,0,0,323,108,44,13,21,83,0.267,3.68,1,1,3,1,438,5,48,7,3,12,595085.977146,643985.282156
40139,meekev01,2010,1,PIT,NL,5,4,70,0,0,0,4,240,53,19,5,31,70,0.185,2.14,4,2,4,0,324,16,25,2,1,6,603847.979263,691965.55929
40148,mijarjo01,2010,1,MIN,AL,1,1,47,0,0,0,0,98,34,12,4,9,28,0.268,3.31,1,1,1,0,139,10,14,1,1,3,627943.485086,667225.728893
40152,milletr02,2010,1,SLN,NL,0,1,57,0,0,0,0,108,30,16,2,16,22,0.233,4.0,0,4,2,0,151,3,17,2,2,2,2920667.37249,2998767.32087
40161,moralfr01,2010,1,COL,NL,0,4,35,0,0,0,3,86,28,20,5,24,27,0.255,6.28,2,3,3,2,140,15,22,1,2,1,592895.476616,635738.672024
40162,morrobr01,2010,1,TOR,AL,10,7,26,26,1,1,0,439,136,73,11,66,178,0.248,4.49,0,8,9,0,629,0,76,2,4,9,598444.744624,3448582.419
40164,mortoch02,2010,1,PIT,NL,2,12,17,17,0,0,0,239,112,67,15,26,59,0.332,7.57,3,5,7,1,382,0,79,6,6,5,616990.982439,661228.194251
40167,motagu01,2010,1,SFN,NL,1,3,56,0,0,0,1,162,49,26,4,22,38,0.243,4.33,5,5,0,0,228,17,29,0,4,3,1095250.26469,1386929.8859
40168,motteja01,2010,1,SLN,NL,4,2,56,0,0,0,2,157,41,13,5,18,54,0.22,2.24,3,1,0,0,208,13,13,1,3,5,600197.145048,652231.892289
40170,moylape01,2010,1,ATL,NL,6,2,85,0,0,0,1,191,53,21,5,37,52,0.236,2.97,6,3,2,0,271,7,24,5,2,13,1679383.73918,2998767.32087
40173,myersbr01,2010,1,HOU,NL,14,8,33,33,2,0,0,671,212,78,20,66,180,0.248,3.14,3,2,3,0,936,0,88,9,4,15,4527034.42737,11995069.2835
40174,narvech01,2010,1,MIL,NL,12,9,37,28,0,0,0,503,172,93,21,59,137,0.266,4.99,3,6,5,0,724,2,96,8,5,9,593625.64346,661977.886081
40177,niemaje01,2010,1,TBA,AL,12,8,30,29,1,1,0,523,159,85,25,61,131,0.242,4.39,6,4,7,0,733,0,86,5,2,18,1507064.36421,1353943.44537
40178,niesejo01,2010,1,NYN,NL,9,10,30,30,2,1,0,521,192,81,20,62,148,0.28,4.2,3,5,9,0,770,0,97,9,4,16,587054.141871,677721.414516
40182,nolasri01,2010,1,FLO,NL,14,9,26,26,1,0,0,473,169,79,24,33,147,0.273,4.51,1,5,2,0,665,0,82,5,5,5,5549268.00774,8996301.9626
40184,norribu01,2010,1,HOU,NL,9,10,27,27,0,0,0,461,151,84,18,77,158,0.256,4.92,3,5,6,2,683,0,94,6,4,12,585593.808185,655980.35144
40186,nunezle01,2010,1,FLO,NL,4,3,68,0,0,0,30,195,62,25,5,21,71,0.25,3.46,2,1,0,1,270,50,27,1,0,3,2920667.37249,5472750.36058
40187,odayda01,2010,1,TEX,AL,6,2,72,0,0,0,0,186,43,14,5,12,45,0.196,2.03,2,0,5,0,240,14,15,1,3,6,623124.383922,1875728.9592
40188,oflaher01,2010,1,ATL,NL,3,2,56,0,0,0,0,132,37,12,2,18,36,0.23,2.45,2,3,1,0,181,7,14,1,0,7,642546.821949,1341948.37609
40190,ohlenro01,2010,1,PIT,NL,1,11,21,21,0,0,0,325,106,49,12,44,79,0.26,4.07,2,5,6,0,475,0,54,9,8,1,641086.488263,3036251.91238
40195,oliveda02,2010,1,TEX,AL,1,2,64,0,0,0,1,185,53,17,4,15,65,0.242,2.48,4,0,2,0,244,7,20,5,3,8,4381001.05874,4872996.89641
40198,ondrulo01,2010,1,CIN,NL,5,0,60,0,0,0,0,176,49,24,7,20,39,0.225,3.68,1,2,0,0,240,11,25,1,1,5,584133.474499,626742.370061
40207,padilvi01,2010,1,LAN,NL,6,5,16,16,1,1,0,285,79,43,14,24,84,0.226,4.07,4,0,7,1,389,0,46,5,3,6,7338176.77339,2998767.32087
40213,parrama01,2010,1,MIL,NL,3,10,42,16,0,0,0,366,135,68,18,63,129,0.281,5.02,3,14,3,1,560,9,76,6,7,8,642546.821949,1799260.39252
40218,pavanca01,2010,1,MIN,AL,17,11,32,32,7,2,0,663,227,92,24,37,117,0.266,3.75,2,4,6,0,906,0,95,5,5,14,10222335.8037,11995069.2835
40220,pelfrmi01,2010,1,NYN,NL,15,9,34,33,0,0,1,612,213,83,12,68,113,0.275,3.66,5,1,6,1,870,1,88,17,4,26,730166.843124,5885080.8672
40226,perezch01,2010,1,CLE,AL,2,2,63,0,0,0,23,189,40,12,4,28,61,0.182,1.71,3,4,5,0,260,37,15,6,1,6,618889.416232,3336128.64446
40228,perezra01,2010,1,CLE,AL,6,1,70,0,0,0,0,183,72,22,3,25,36,0.3,3.25,4,6,0,0,272,13,23,6,1,11,1160965.28057,1994180.26838
40230,perryry01,2010,1,DET,AL,3,5,60,0,0,0,2,188,55,25,6,23,45,0.243,3.59,1,3,5,0,261,21,26,4,3,6,596546.310832,644734.973986
40233,pineijo01,2010,1,LAA,AL,10,7,23,23,3,1,0,457,155,65,15,34,92,0.261,3.84,6,4,1,0,634,0,66,2,3,9,11682669.49,11995069.2835
40235,porceri01,2010,1,DET,AL,10,12,27,27,0,0,0,488,188,89,18,38,84,0.288,4.92,2,11,7,3,700,0,96,1,2,19,2803840.67759,2303053.30243
40236,priceda01,2010,1,TBA,AL,19,6,32,31,2,1,0,626,170,63,15,79,188,0.221,2.72,1,5,5,3,861,0,71,4,3,18,2679231.86448,3125721.63478
40257,richacl01,2010,1,SDN,NL,14,9,33,33,1,1,0,605,206,84,16,78,153,0.267,3.75,6,4,4,2,861,0,89,6,2,26,618743.382863,702911.060011
40264,roberda08,2010,1,NYA,AL,4,5,64,0,0,0,1,184,59,26,5,33,71,0.258,3.82,6,7,3,2,273,10,26,5,3,4,623051.367237,690391.206447
40267,rodnefe01,2010,1,LAA,AL,4,3,72,0,0,0,14,204,70,32,4,35,53,0.263,4.24,1,4,5,0,308,30,33,1,0,7,8031835.27436,8246610.13238
40273,rodriwa01,2010,1,HOU,NL,11,12,32,32,0,0,0,585,183,78,16,68,178,0.25,3.6,3,8,9,0,822,0,95,6,5,20,7301668.43124,11245377.4533
40275,rogeres01,2010,1,COL,NL,2,3,28,8,0,0,0,216,94,49,5,26,66,0.318,6.13,2,5,5,2,333,5,59,3,3,8,585593.808185,625242.986401
40277,romerjc01,2010,1,PHI,NL,1,0,60,0,0,0,3,110,30,15,3,29,28,0.222,3.68,7,0,5,1,171,14,17,2,0,5,6206418.16655,2024167.94159
40278,romerri01,2010,1,TOR,AL,14,9,32,32,3,1,0,630,189,87,15,82,174,0.242,3.73,3,18,8,1,882,0,98,9,3,25,596254.244095,1499383.66043
40279,romose01,2010,1,SFN,NL,5,3,68,0,0,0,0,186,46,15,6,14,70,0.204,2.18,2,0,4,0,247,13,16,2,2,3,608228.980322,674722.647195
40285,runzlda01,2010,1,SFN,NL,3,0,41,0,0,0,0,98,29,11,1,20,37,0.244,3.03,3,2,1,0,144,7,12,4,0,3,584863.641342,627492.061891
40288,russeja02,2010,1,CHN,NL,1,1,57,0,0,0,0,147,55,27,11,11,42,0.279,4.96,0,2,4,0,219,11,37,3,4,3,584133.474499,640986.514835
40289,rzepcma01,2010,1,TOR,AL,4,4,14,12,0,0,0,191,72,35,8,30,57,0.289,4.95,1,4,5,1,287,0,37,1,2,9,589974.809244,644135.220522
40294,samarje01,2010,1,CHN,NL,2,2,7,3,0,0,0,58,21,18,4,20,9,0.269,8.38,1,1,2,0,100,0,22,0,0,2,4381001.05874,4947966.07943
40297,sanchan01,2010,1,FLO,NL,13,12,32,32,1,1,0,585,192,77,10,70,157,0.257,3.55,5,7,7,0,841,0,89,13,3,13,1825417.10781,5547719.5436
40298,sanchbr01,2010,1,FLO,NL,2,2,61,0,0,0,0,191,43,16,7,27,54,0.194,2.26,0,5,1,0,254,14,20,1,3,5,602387.645577,637238.055684
40299,sanchjo01,2010,1,SFN,NL,13,9,34,33,0,0,0,580,142,66,21,96,205,0.204,3.07,4,15,9,1,812,0,74,7,4,11,3066700.74112,7197041.57008
40301,santaer01,2010,1,LAA,AL,17,10,33,33,4,1,0,668,221,97,27,73,169,0.259,3.92,2,11,12,1,954,0,104,8,8,12,8762002.11748,11995069.2835
40303,santose01,2010,1,CHA,AL,2,2,56,0,0,0,1,155,53,17,2,26,56,0.261,2.96,3,8,3,0,235,13,18,2,1,2,584133.474499,652231.892289
40307,scherma01,2010,1,DET,AL,12,11,31,31,0,0,0,587,174,76,20,70,184,0.244,3.5,1,8,7,0,800,0,84,5,5,20,2190500.52937,899630.19626
40315,shielja02,2010,1,TBA,AL,13,15,34,33,0,0,0,610,246,117,34,51,187,0.294,5.18,2,13,5,2,899,0,128,5,2,14,3650834.21562,6372380.55684
40320,sippto01,2010,1,CLE,AL,2,2,70,0,0,0,1,189,48,29,12,39,69,0.218,4.14,3,4,2,0,266,16,30,3,2,7,594793.910409,654930.782877
40323,sloweke01,2010,1,MIN,AL,13,6,30,28,0,0,0,467,172,77,21,29,116,0.28,4.45,0,3,4,0,662,0,80,2,11,7,686356.832536,4048335.88317
40326,smithjo05,2010,1,CLE,AL,2,2,53,0,0,0,0,120,30,17,4,24,32,0.208,3.83,2,0,1,1,170,7,18,1,0,5,624292.650871,1304463.78458
40329,sonnaan01,2010,1,TBA,AL,3,1,41,4,0,0,1,243,83,40,11,27,50,0.259,4.44,3,3,7,0,355,23,40,0,1,6,608813.113797,1368187.59015
40330,soriajo01,2010,1,KCA,AL,1,2,66,0,0,0,43,197,53,13,4,16,71,0.216,1.78,1,3,2,1,270,56,13,3,4,3,4381001.05874,5997534.64173
40336,staufti01,2010,1,SDN,NL,6,5,32,7,0,0,0,248,65,17,3,24,61,0.219,1.85,5,0,2,0,326,12,18,3,0,10,606184.513161,1611837.43497
40337,stettmi01,2010,1,MIL,NL,0,0,9,0,0,0,0,11,7,6,1,3,3,0.389,14.73,0,0,1,0,22,0,6,0,0,0,613340.148224,640236.823005
40343,streehu01,2010,1,COL,NL,4,4,44,0,0,0,20,142,39,19,5,11,45,0.225,3.61,4,2,2,1,187,39,21,0,1,6,10514402.541,10945500.7212
40350,talbomi01,2010,1,CLE,AL,10,13,28,28,1,0,0,478,169,78,13,69,88,0.276,4.41,2,3,8,1,696,0,88,2,5,18,585155.708079,647283.926209
40355,tejedro01,2010,1,KCA,AL,3,5,54,0,0,0,0,183,55,24,5,26,56,0.242,3.54,1,4,0,1,258,12,28,2,3,4,1387317.00193,2324044.67367
40358,thatcjo01,2010,1,SDN,NL,1,0,65,0,0,0,0,105,23,5,1,7,45,0.185,1.29,2,0,1,0,137,12,5,3,2,0,602679.712314,650582.570262
40360,thomabr01,2010,1,DET,AL,6,2,49,2,0,0,0,208,77,30,4,29,30,0.292,3.89,3,4,4,0,307,7,31,4,6,9,1460333.68625,1199506.92835
40364,thornma01,2010,1,CHA,AL,5,4,61,0,0,0,8,182,41,18,3,20,81,0.191,2.67,5,1,2,0,239,13,18,0,2,5,3285750.79406,4498150.9813
40371,ueharko01,2010,1,BAL,AL,1,2,43,0,0,0,13,132,37,14,5,5,55,0.22,2.86,0,1,0,0,174,22,15,1,0,1,7301668.43124,4498150.9813
40375,valvejo01,2010,1,DET,AL,2,4,60,0,0,0,26,189,41,21,5,32,63,0.184,3.0,1,3,3,0,259,55,24,0,1,8,10055933.7009,10495685.623
40380,vargaja01,2010,1,SEA,AL,9,12,31,31,0,0,0,578,187,81,18,54,116,0.251,3.78,3,1,1,4,811,0,86,4,7,9,602387.645577,3673489.96806
40390,volqued01,2010,1,CIN,NL,4,3,12,12,0,0,0,188,59,30,6,35,67,0.253,4.31,0,5,3,0,275,0,30,3,1,7,649848.49038,2436498.4482
40391,volstch01,2010,1,FLO,NL,12,9,30,30,2,1,0,525,187,89,17,60,102,0.277,4.58,5,8,8,1,758,0,94,8,7,15,613340.148224,667225.728893
40393,wainwad01,2010,1,SLN,NL,20,11,33,33,5,2,0,691,186,62,15,56,213,0.224,2.42,2,2,4,0,910,0,68,13,6,25,7064364.20722,10027128.2291
40394,wakefti01,2010,1,BOS,AL,4,10,32,19,0,0,0,420,153,83,19,36,84,0.272,5.34,3,11,5,1,610,10,92,3,4,6,5111167.90187,2998767.32087
40399,weaveje02,2010,1,LAA,AL,13,12,34,34,0,0,0,673,187,75,23,54,233,0.222,3.01,0,7,0,1,905,0,83,2,5,5,6228323.17184,11042960.6591
40403,wellsra01,2010,1,CHN,NL,8,14,32,32,0,0,0,583,209,92,19,63,144,0.273,4.26,5,2,6,0,843,0,97,8,0,13,623562.484028,712207.238706
40412,wilsobr01,2010,1,SFN,NL,3,3,70,0,0,0,48,224,62,15,3,26,93,0.22,1.81,5,0,1,0,311,59,16,1,0,2,9492168.96061,9745993.79282
40413,wilsocj01,2010,1,TEX,AL,15,8,33,33,3,0,0,612,161,76,10,93,170,0.217,3.35,0,7,10,1,850,0,83,1,3,21,4527034.42737,10495685.623
40425,wuertmi01,2010,1,OAK,AL,2,3,48,0,0,0,6,119,35,19,6,21,40,0.24,4.31,5,6,0,0,171,14,21,4,0,4,3212734.10974,4198274.24921
40429,zieglbr01,2010,1,OAK,AL,3,7,64,0,0,0,0,182,54,22,4,28,41,0.241,3.26,9,0,3,1,257,12,24,1,1,8,598736.811361,1874229.57554
40432,zumayjo01,2010,1,DET,AL,2,1,31,0,0,0,1,115,32,11,1,11,34,0.229,2.58,0,2,0,0,156,6,13,2,3,4,1336205.32292,2099137.12461
40433,abadfe01,2011,1,HOU,NL,1,4,29,0,0,0,0,59,28,16,5,9,15,0.326,7.32,0,0,1,0,99,1,18,1,2,0,588585.669782,708261.83783
40441,affelje01,2011,1,SFN,NL,3,2,67,0,0,0,3,185,47,18,5,24,54,0.207,2.63,3,4,4,0,259,12,22,4,0,4,6336448.59813,7301668.43124
40442,alberma01,2011,1,BOS,AL,4,4,56,0,0,0,0,194,62,34,7,31,68,0.251,4.73,1,2,5,0,289,10,35,4,2,3,1232087.22741,1569858.71272
40445,anderbr04,2011,1,OAK,AL,3,6,13,13,1,0,0,250,86,37,8,25,61,0.27,4.0,1,0,7,1,356,0,40,4,1,8,1760124.61059,4746084.4803
40446,arredjo01,2011,1,CIN,NL,4,4,53,0,0,0,0,159,43,19,5,31,48,0.226,3.23,5,4,2,2,226,10,21,3,0,6,675887.850467,1168266.949
40447,arrieja01,2011,1,BAL,AL,10,8,22,22,0,0,0,358,115,67,21,59,93,0.253,5.05,2,0,4,0,523,0,70,3,2,9,589993.76947,713373.005732
40448,arroybr01,2011,1,CIN,NL,9,12,32,32,1,1,0,597,227,112,46,45,108,0.286,5.07,5,0,6,0,855,0,119,6,5,15,10795430.0062,11926057.4641
40454,axforjo01,2011,1,MIL,NL,2,2,74,0,0,0,46,221,59,16,4,25,86,0.212,1.95,1,8,0,0,305,63,19,1,1,4,623084.11215,766675.18528
40459,baileho02,2011,1,CIN,NL,9,7,22,22,0,0,0,396,136,65,18,33,106,0.264,4.43,2,4,5,0,561,0,68,4,4,6,620971.962617,3541309.18915
40460,bakersc02,2011,1,MIN,AL,8,6,23,21,1,0,0,404,126,47,15,32,123,0.248,3.14,2,4,4,0,548,2,50,1,2,9,7040498.44237,9492168.96061
40462,balfogr01,2011,1,OAK,AL,5,2,62,0,0,0,2,186,44,17,8,20,59,0.199,2.47,1,0,0,0,242,15,17,1,0,8,5280373.83178,5841334.74499
