26751,stiebda01,1988,1,TOR,AL,16,8,32,31,8,4,0,622,157,70,15,79,147,0.20999999999999999,3.04,0.0,4,13.0,5,844.0,1,76,0.0,4.0,14.0,1000000,1500000
26755,sutclri01,1988,1,CHN,NL,13,14,32,32,12,2,0,678,232,97,18,70,144,0.26899999999999996,3.8599999999999999,9.0,11,2.0,4,958.0,0,97,17.0,5.0,12.0,2070000,2340000
26756,suttebr01,1988,1,ATL,NL,1,4,38,0,0,0,14,136,49,24,4,11,40,0.27500000000000002,4.7599999999999998,3.0,0,1.0,0,193.0,26,26,3.0,0.0,5.0,1729167,1729167
26758,swiftbi02,1988,1,SEA,AL,8,12,38,24,6,1,0,524,199,89,10,65,47,0.29499999999999998,4.5899999999999999,3.0,6,8.0,2,757.0,4,99,5.0,3.0,36.0,77500,195000
26759,swindgr01,1988,1,CLE,AL,18,14,33,33,12,4,0,726,234,86,18,45,180,0.252,3.2000000000000002,3.0,5,1.0,0,988.0,0,97,9.0,5.0,12.0,90000,285000
26760,tananfr01,1988,1,DET,AL,14,11,32,32,2,0,0,609,213,95,25,64,127,0.26700000000000002,4.21,7.0,6,4.0,0,876.0,0,105,6.0,3.0,14.0,1100000,925000
26764,terrysc01,1988,1,SLN,NL,9,6,51,11,1,0,3,388,119,42,5,34,65,0.247,2.9199999999999999,6.0,1,0.0,2,524.0,14,48,6.0,3.0,13.0,75000,105000
26766,thigpbo01,1988,1,CHA,AL,5,8,68,0,0,0,34,270,96,33,6,33,62,0.27300000000000002,3.2999999999999998,3.0,6,4.0,2,398.0,59,38,4.0,5.0,6.0,70000,467500
26767,thurmma01,1988,1,BAL,AL,1,8,43,6,0,0,3,224,80,38,10,27,29,0.27699999999999997,4.5800000000000001,3.0,0,2.0,0,322.0,15,43,0.0,4.0,5.0,435000,470000
26775,valenfe01,1988,1,LAN,NL,5,8,23,22,3,0,1,427,142,67,11,76,64,0.26800000000000002,4.2400000000000002,4.0,7,0.0,1,626.0,1,71,15.0,5.0,12.0,2050000,1850000
26778,violafr01,1988,1,MIN,AL,24,7,35,35,7,2,0,766,236,75,20,54,193,0.245,2.6400000000000001,2.0,5,3.0,1,1031.0,0,80,6.0,6.0,20.0,1350000,2766666
26779,walkbo01,1988,1,PIT,NL,12,10,32,32,1,1,0,638,183,64,6,65,81,0.23000000000000001,2.71,5.0,13,2.0,9,881.0,0,75,14.0,5.0,12.0,450000,800000
26783,warddu01,1988,1,TOR,AL,9,3,64,0,0,0,15,335,101,41,5,60,91,0.245,3.2999999999999998,8.0,10,5.0,3,487.0,32,46,4.0,5.0,12.0,80000,168500
26784,wegmabi01,1988,1,ML4,AL,13,13,32,31,4,1,0,597,207,91,24,50,84,0.26500000000000001,4.1200000000000001,5.0,1,4.0,1,847.0,0,104,3.0,10.0,14.0,175000,425000
26785,welchbo01,1988,1,OAK,AL,17,9,36,36,4,2,0,734,237,99,22,81,158,0.25700000000000001,3.6400000000000001,1.0,3,10.0,13,1034.0,0,107,12.0,8.0,14.0,937500,1208333
26786,wellsda01,1988,1,TOR,AL,3,5,41,0,0,0,4,193,65,33,12,31,56,0.26899999999999996,4.6200000000000001,9.0,6,2.0,2,279.0,15,36,2.0,2.0,11.0,82000,107000
26788,whitsed01,1988,1,SDN,NL,13,11,34,33,3,1,0,616,202,86,17,45,118,0.25900000000000001,3.77,1.0,2,1.0,2,846.0,0,93,13.0,8.0,15.0,1000000,1050000
26792,willima05,1988,1,BAL,AL,5,8,37,10,2,0,2,353,125,64,14,40,69,0.27200000000000002,4.9000000000000004,8.0,5,2.0,3,507.0,11,70,4.0,2.0,6.0,85000,120000
26798,wittbo01,1988,1,TEX,AL,8,10,22,22,13,2,0,523,134,76,13,101,148,0.21600000000000003,3.9199999999999999,2.0,16,1.0,8,736.0,0,83,7.0,6.0,16.0,130000,205000
26799,wittmi01,1988,1,CAL,AL,13,16,34,34,12,2,0,749,263,115,14,87,133,0.27200000000000002,4.1500000000000004,7.0,9,5.0,2,1080.0,0,130,11.0,10.0,24.0,1400000,1400000
26801,worreto01,1988,1,SLN,NL,5,9,68,0,0,0,32,270,69,30,7,34,78,0.214,3.0,14.0,6,1.0,2,366.0,54,32,3.0,5.0,8.0,200000,875000
26802,yettri01,1988,1,CLE,AL,9,6,23,22,0,0,0,403,146,69,11,55,71,0.27500000000000002,4.6200000000000001,1.0,4,1.0,3,590.0,0,72,2.0,1.0,10.0,90000,155000
26804,youngcu01,1988,1,OAK,AL,11,8,26,26,1,0,0,469,162,72,23,50,69,0.27500000000000002,4.1399999999999997,3.0,3,4.0,6,651.0,0,77,3.0,5.0,22.0,410000,572500
26806,abbotji01,1989,1,CAL,AL,12,12,29,29,4,2,0,544,190,79,13,74,115,0.27399999999999997,3.9199999999999999,3.0,8,4.0,2,788.0,0,95,11.0,5.0,23.0,68000,185000
26809,agostju01,1989,1,HOU,NL,4,5,71,0,0,0,1,249,81,27,3,32,46,0.25600000000000001,2.9300000000000002,10.0,4,2.0,1,361.0,28,32,5.0,6.0,7.0,610000,850000
26819,anderal02,1989,1,MIN,AL,17,10,33,33,4,1,0,590,214,83,15,53,69,0.27500000000000002,3.7999999999999998,1.0,5,7.0,0,846.0,0,97,4.0,5.0,21.0,200000,300000
26820,anderla02,1989,1,HOU,NL,4,4,60,0,0,0,3,263,63,15,2,24,85,0.19800000000000001,1.54,4.0,2,0.0,1,351.0,21,19,4.0,5.0,4.0,475000,965000
26822,aquinlu01,1989,1,KCA,AL,6,8,34,16,2,1,0,424,148,55,6,35,68,0.27100000000000002,3.5,4.0,4,4.0,0,591.0,7,62,2.0,4.0,12.0,68000,108000
26830,bairdo01,1989,1,PIT,NL,2,3,44,0,0,0,1,202,52,17,4,28,56,0.21100000000000002,2.27,10.0,7,0.0,0,276.0,17,19,1.0,1.0,4.0,150000,325000
26831,ballaje01,1989,1,BAL,AL,18,8,35,35,4,1,0,646,240,82,16,57,62,0.28699999999999998,3.4300000000000002,5.0,3,4.0,0,912.0,0,95,10.0,5.0,25.0,97000,200000
26832,bankhsc01,1989,1,SEA,AL,14,6,33,33,3,2,0,631,187,78,19,63,140,0.23899999999999999,3.3399999999999999,1.0,2,3.0,0,862.0,0,84,4.0,8.0,15.0,245000,755000
26840,belchti01,1989,1,LAN,NL,15,12,39,30,10,8,1,690,182,72,20,80,200,0.217,2.8199999999999998,5.0,7,7.0,2,937.0,6,81,6.0,6.0,9.0,225000,450000
26842,benesan01,1989,1,SDN,NL,6,3,10,10,0,0,0,200,51,26,7,31,66,0.21299999999999999,3.5099999999999998,0.0,0,1.0,3,280.0,0,28,6.0,2.0,4.0,68000,130000
26843,berenju01,1989,1,MIN,AL,9,3,56,0,0,0,3,318,96,41,11,47,93,0.24600000000000002,3.48,0.0,5,2.0,3,452.0,17,44,7.0,5.0,8.0,625000,750000
26846,birtsti01,1989,1,CIN,NL,2,2,42,1,0,0,1,209,68,29,5,27,57,0.26100000000000001,3.75,8.0,3,3.0,3,300.0,12,33,3.0,6.0,5.0,85000,120500
26848,blackbu02,1989,1,CLE,AL,12,11,33,32,6,3,0,667,213,83,14,52,88,0.252,3.3599999999999999,0.0,13,1.0,5,912.0,0,95,9.0,5.0,19.0,600000,775000
26851,blylebe01,1989,1,CAL,AL,17,5,33,33,8,5,0,723,225,73,14,44,131,0.248,2.73,2.0,2,8.0,0,973.0,0,76,7.0,7.0,25.0,1225000,1175000
26853,boddimi01,1989,1,BOS,AL,15,11,34,34,3,2,0,635,217,94,19,71,145,0.26700000000000002,4.0,4.0,4,10.0,1,912.0,0,101,8.0,10.0,19.0,1375000,675000
26854,boevejo01,1989,1,ATL,NL,4,11,66,0,0,0,21,247,78,36,6,34,68,0.252,3.9399999999999999,5.0,5,1.0,0,349.0,53,37,5.0,0.0,6.0,167000,215000
26858,bosioch01,1989,1,ML4,AL,15,10,33,33,8,2,0,704,225,77,16,48,173,0.249,2.9500000000000002,1.0,4,6.0,2,969.0,0,90,5.0,5.0,14.0,227500,710000
26861,brownke01,1989,1,TEX,AL,12,9,28,28,7,0,0,573,167,71,10,70,104,0.23399999999999999,3.3500000000000001,2.0,7,4.0,2,798.0,0,81,3.0,6.0,22.0,72500,218000
26862,brownto05,1989,1,CIN,NL,15,12,37,37,9,2,0,749,241,94,31,64,118,0.255,3.3900000000000001,10.0,2,3.0,1,1031.0,0,109,12.0,6.0,18.0,1025000,2125000
26865,burketi01,1989,1,MON,NL,9,3,68,0,0,0,28,254,68,24,6,22,54,0.22500000000000001,2.5499999999999998,7.0,1,0.0,0,333.0,52,24,4.0,5.0,6.0,740000,1600000
26866,burnsto02,1989,1,OAK,AL,6,5,50,2,0,0,8,289,66,24,3,28,49,0.19600000000000001,2.2400000000000002,5.0,4,1.0,0,374.0,22,27,7.0,1.0,10.0,100000,235000
26873,candito01,1989,1,CLE,AL,13,10,31,31,4,0,0,618,188,71,10,55,124,0.24199999999999999,3.1000000000000001,5.0,4,4.0,8,847.0,0,80,6.0,4.0,11.0,505000,1050000
26875,carmado01,1989,1,PHI,NL,5,15,49,20,0,0,0,448,152,87,21,86,81,0.26000000000000001,5.2400000000000002,6.0,7,3.0,3,683.0,5,98,5.0,5.0,6.0,575000,500000
26877,carych01,1989,1,NYA,AL,4,4,22,11,2,0,0,298,78,36,13,29,79,0.20899999999999999,3.2599999999999998,6.0,6,0.0,1,404.0,4,42,1.0,1.0,3.0,90000,200000
26880,cerutjo01,1989,1,TOR,AL,11,11,33,31,3,1,0,616,214,70,19,53,69,0.27300000000000002,3.0699999999999998,2.0,4,6.0,2,856.0,1,90,7.0,5.0,22.0,417000,762500
26881,charlno01,1989,1,CIN,NL,8,3,69,0,0,0,0,286,67,31,5,40,98,0.19699999999999998,2.9300000000000002,7.0,2,2.0,4,393.0,27,38,9.0,2.0,2.0,72500,175000
26882,clancji01,1989,1,HOU,NL,7,14,33,26,1,0,0,441,155,83,13,66,91,0.26899999999999996,5.0800000000000001,15.0,6,0.0,3,655.0,3,100,9.0,4.0,13.0,1225000,1150000
26885,claryma01,1989,1,ATL,NL,4,3,18,17,2,1,0,326,103,38,6,31,30,0.25,3.1499999999999999,3.0,5,1.0,0,452.0,0,47,4.0,3.0,8.0,68000,125000
26886,clemepa01,1989,1,SDN,NL,4,1,23,1,0,0,0,117,39,17,4,15,18,0.26700000000000002,3.9199999999999999,5.0,1,0.0,0,167.0,8,17,5.0,1.0,4.0,205000,245000
26887,clemero02,1989,1,BOS,AL,17,11,35,35,8,3,0,760,215,88,20,93,230,0.23100000000000001,3.1299999999999999,5.0,7,8.0,0,1044.0,0,101,9.0,5.0,23.0,2300000,2600000
26890,comstke01,1989,1,SEA,AL,1,2,31,0,0,0,0,77,26,8,2,10,22,0.26800000000000002,2.8100000000000001,2.0,2,0.0,0,111.0,7,8,2.0,2.0,2.0,80000,114000
26891,coneda01,1989,1,NYN,NL,14,8,34,33,7,2,0,659,183,86,20,74,190,0.223,3.52,6.0,14,4.0,4,910.0,0,92,6.0,4.0,6.0,332500,1300000
26897,costejo01,1989,1,SLN,NL,5,4,48,0,0,0,3,187,48,23,5,20,40,0.21299999999999999,3.3199999999999998,7.0,0,2.0,0,252.0,11,24,0.0,5.0,2.0,85000,105000
26898,crawfst01,1989,1,KCA,AL,3,1,25,0,0,0,0,162,48,17,2,19,33,0.24199999999999999,2.8300000000000001,3.0,0,3.0,0,224.0,5,19,3.0,1.0,4.0,150000,375000
26899,crewsti01,1989,1,LAN,NL,0,1,44,0,0,0,1,185,69,22,7,23,56,0.28399999999999997,3.21,9.0,1,2.0,0,275.0,16,27,7.0,0.0,1.0,130000,215000
26900,crimch01,1989,1,ML4,AL,9,7,76,0,0,0,7,353,114,37,7,36,59,0.25900000000000001,2.8300000000000001,9.0,5,2.0,0,487.0,31,42,3.0,6.0,20.0,245000,600000
26902,darliro01,1989,1,NYN,NL,14,14,33,33,4,0,0,652,214,85,19,70,153,0.25800000000000001,3.52,7.0,12,3.0,4,922.0,0,100,7.0,13.0,10.0,1966666,1566667
26903,darwida01,1989,1,HOU,NL,11,4,68,0,0,0,7,366,92,32,8,33,104,0.21199999999999999,2.3599999999999999,9.0,2,2.0,3,482.0,26,34,8.0,5.0,4.0,855000,1200000
26910,dayleke01,1989,1,SLN,NL,4,3,71,0,0,0,12,226,63,24,3,30,40,0.22800000000000001,2.8700000000000001,10.0,2,0.0,1,310.0,28,26,3.0,1.0,5.0,925000,925000
26912,deleojo01,1989,1,SLN,NL,16,12,36,36,5,3,0,734,173,83,16,80,201,0.19699999999999998,3.0499999999999998,5.0,2,6.0,0,972.0,0,96,5.0,3.0,12.0,662500,1666667
26914,deshaji01,1989,1,HOU,NL,15,10,34,34,6,3,0,677,180,73,15,79,153,0.217,2.9100000000000001,8.0,8,4.0,1,928.0,0,80,11.0,5.0,12.0,470000,1050000
26915,dibblro01,1989,1,CIN,NL,10,5,74,0,0,0,2,297,62,23,4,39,141,0.17600000000000002,2.0899999999999999,11.0,7,3.0,0,401.0,18,23,3.0,4.0,3.0,85000,200000
26917,dipinfr01,1989,1,SLN,NL,9,0,67,0,0,0,0,265,73,24,6,20,44,0.22699999999999998,2.4500000000000002,7.0,2,0.0,0,347.0,8,26,1.0,5.0,11.0,452500,650000
26918,dopsojo01,1989,1,BOS,AL,12,8,29,28,2,0,0,508,166,75,14,69,95,0.25700000000000001,3.9900000000000002,0.0,7,2.0,15,727.0,0,84,5.0,4.0,19.0,125000,265000
26921,downske01,1989,1,SFN,NL,4,8,18,15,0,0,0,248,82,44,7,26,49,0.26100000000000001,4.79,4.0,3,1.0,3,349.0,1,47,4.0,4.0,7.0,315000,425000
26922,drabedo01,1989,1,PIT,NL,14,12,35,34,8,5,0,733,215,76,21,69,123,0.23800000000000002,2.7999999999999998,3.0,3,3.0,0,994.0,1,83,13.0,7.0,13.0,325000,1100000
26924,drummti01,1989,1,MIN,AL,0,0,8,0,0,0,1,49,16,7,0,8,9,0.24600000000000002,3.8599999999999999,1.0,0,2.0,1,75.0,2,7,0.0,0.0,1.0,68000,102000
26925,duboibr01,1989,1,DET,AL,0,4,6,5,0,0,1,108,29,7,2,17,13,0.218,1.75,3.0,0,2.0,1,153.0,1,14,0.0,1.0,3.0,68000,110500
26931,eckerde01,1989,1,OAK,AL,4,0,51,0,0,0,33,173,32,10,5,3,55,0.16200000000000001,1.5600000000000001,0.0,0,1.0,0,206.0,46,10,0.0,4.0,2.0,1062500,787500
26935,farrejo03,1989,1,CLE,AL,9,14,31,31,7,2,0,624,196,84,14,71,132,0.24399999999999999,3.6299999999999999,4.0,4,7.0,0,895.0,0,97,8.0,6.0,5.0,175000,320000
26936,farrst01,1989,1,KCA,AL,2,5,51,2,0,0,18,190,75,29,5,22,56,0.29600000000000004,4.1200000000000001,5.0,2,1.0,0,279.0,40,35,0.0,3.0,6.0,605000,775000
26937,fernasi01,1989,1,NYN,NL,14,5,35,32,6,2,0,658,157,69,21,75,198,0.19800000000000001,2.8300000000000001,3.0,1,6.0,3,883.0,0,73,4.0,4.0,8.0,795000,1666667
26939,filerto01,1989,1,ML4,AL,7,3,13,13,0,0,0,217,74,29,6,23,20,0.27100000000000002,3.6099999999999999,1.0,1,4.0,0,302.0,0,30,2.0,0.0,13.0,125000,255000
26940,finlech01,1989,1,CAL,AL,16,9,29,29,9,1,0,599,171,57,13,82,156,0.23300000000000001,2.5699999999999998,0.0,4,2.0,2,827.0,0,64,7.0,3.0,14.0,180000,725000
26943,flanami01,1989,1,TOR,AL,8,10,30,30,1,1,0,515,186,75,10,47,47,0.28300000000000003,3.9300000000000002,0.0,4,5.0,0,726.0,0,82,8.0,8.0,23.0,887500,1037500
26944,foleyto02,1989,1,MON,NL,0,0,1,0,0,0,0,1,1,1,1,0,0,0.5,27.0,0.0,0,0.0,0,2.0,1,1,0.0,0.0,0.0,320000,335000
26948,francte01,1989,1,ML4,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,245000,150000
26949,frasewi01,1989,1,CAL,AL,4,7,44,0,0,0,2,275,80,33,6,23,46,0.23499999999999999,3.2400000000000002,4.0,5,5.0,0,375.0,21,33,4.0,3.0,4.0,200000,410000
26952,frohwto01,1989,1,PHI,NL,1,0,45,0,0,0,0,188,56,25,4,18,39,0.24100000000000002,3.5899999999999999,0.0,1,3.0,1,258.0,11,26,3.0,1.0,3.0,68000,110000
26955,gardnwe01,1989,1,BOS,AL,3,7,22,16,0,0,0,258,97,57,10,47,81,0.28699999999999998,5.9699999999999998,7.0,3,1.0,0,393.0,2,64,3.0,4.0,7.0,285000,360000
26956,garresc01,1989,1,SFN,NL,14,5,30,29,2,1,0,580,149,49,11,46,119,0.21199999999999999,2.2799999999999998,3.0,7,0.0,2,766.0,0,58,9.0,7.0,9.0,706000,1400000
26957,gibsopa01,1989,1,DET,AL,4,8,45,13,0,0,0,396,129,68,11,57,77,0.25900000000000001,4.6399999999999997,12.0,4,6.0,1,573.0,16,71,7.0,5.0,7.0,92500,150000
26959,gladdda01,1989,1,MIN,AL,0,0,1,0,0,0,0,3,2,1,0,1,0,0.40000000000000002,9.0,0.0,1,0.0,0,6.0,1,1,0.0,0.0,0.0,610000,700000
26960,glavito02,1989,1,ATL,NL,14,8,29,29,6,4,0,558,172,76,20,40,90,0.24299999999999999,3.6800000000000002,3.0,2,2.0,0,766.0,0,88,11.0,4.0,14.0,117500,285000
26963,goodedw01,1989,1,NYN,NL,9,4,19,17,0,0,1,355,93,38,9,47,101,0.21100000000000002,2.8900000000000001,2.0,7,2.0,5,497.0,1,42,4.0,3.0,5.0,2416667,1866667
26964,gordoto01,1989,1,KCA,AL,17,9,49,16,1,1,1,489,122,66,10,86,153,0.20999999999999999,3.6400000000000001,4.0,12,1.0,0,677.0,16,67,4.0,4.0,20.0,68000,185000
26969,grantma01,1989,1,SDN,NL,8,2,50,0,0,0,2,349,105,43,11,32,69,0.248,3.3300000000000001,6.0,2,3.0,0,466.0,19,45,5.0,2.0,14.0,155000,400000
26974,grosske01,1989,1,MON,NL,11,12,31,31,4,3,0,604,188,98,20,88,158,0.247,4.3799999999999999,6.0,5,6.0,5,867.0,0,105,10.0,3.0,5.0,850000,950000
26976,gubicma01,1989,1,KCA,AL,15,11,36,36,8,2,0,765,252,86,10,63,173,0.25900000000000001,3.04,8.0,9,5.0,0,1060.0,0,100,11.0,8.0,20.0,1375000,2066667
26977,guettle01,1989,1,NYA,AL,5,5,70,0,0,0,13,309,98,28,6,26,51,0.25800000000000001,2.4500000000000002,9.0,4,0.0,0,412.0,38,31,4.0,2.0,18.0,137500,465000
26978,guthrma01,1989,1,MIN,AL,2,4,13,8,0,0,0,172,66,29,7,21,38,0.29199999999999998,4.5499999999999998,1.0,1,1.0,0,254.0,2,32,1.0,5.0,3.0,68000,102000
26980,hamilje01,1989,1,LAN,NL,0,1,1,0,0,0,0,5,2,1,0,1,2,0.28600000000000003,5.4000000000000004,1.0,0,0.0,0,8.0,1,1,0.0,0.0,0.0,150000,465000
26981,hammaat01,1989,1,SFN,NL,6,6,28,9,0,0,0,230,78,32,5,23,30,0.27100000000000002,3.7599999999999998,2.0,1,1.0,2,322.0,5,34,6.0,4.0,13.0,983334,775000
26982,hansoer01,1989,1,SEA,AL,9,5,17,17,1,0,0,340,103,40,7,32,75,0.24299999999999999,3.1800000000000002,1.0,3,5.0,0,465.0,0,44,4.0,1.0,11.0,68000,150000
26989,harrigr02,1989,1,SDN,NL,8,9,56,8,0,0,6,405,106,39,8,52,106,0.215,2.6000000000000001,9.0,3,2.0,3,554.0,25,43,5.0,2.0,10.0,72500,715000
26991,harvebr01,1989,1,CAL,AL,3,3,51,0,0,0,25,165,36,21,6,41,78,0.183,3.4399999999999999,1.0,5,0.0,0,245.0,42,21,5.0,2.0,0.0,170000,332500
26992,hatchmi01,1989,1,LAN,NL,0,0,1,0,0,0,0,3,0,1,0,3,0,0.0,9.0,0.0,0,1.0,1,6.0,1,1,0.0,0.0,1.0,450000,450000
26995,hawkian01,1989,1,NYA,AL,15,15,34,34,5,2,0,625,238,111,23,76,98,0.28999999999999998,4.7999999999999998,6.0,1,6.0,2,908.0,0,127,3.0,3.0,25.0,933333,1133333
26996,heatone01,1989,1,PIT,NL,6,7,42,18,1,0,0,442,127,50,12,55,67,0.23300000000000001,3.0499999999999998,12.0,4,6.0,5,620.0,5,55,12.0,3.0,9.0,650000,700000
26998,henketo01,1989,1,TOR,AL,8,3,64,0,0,0,20,267,66,19,5,25,116,0.20499999999999999,1.9199999999999999,4.0,2,2.0,0,356.0,56,20,4.0,3.0,3.0,975000,1166667
26999,hennemi01,1989,1,DET,AL,11,4,60,0,0,0,8,270,84,37,4,51,69,0.251,3.7000000000000002,15.0,0,5.0,1,401.0,35,46,7.0,3.0,10.0,195000,335000
27004,hershor01,1989,1,LAN,NL,15,15,35,33,8,4,0,770,226,66,9,77,178,0.23999999999999999,2.3100000000000001,14.0,8,3.0,4,1047.0,0,75,19.0,6.0,29.0,2766667,1966667
27005,heskejo01,1989,1,MON,NL,6,4,43,0,0,0,3,145,54,31,5,26,44,0.29199999999999998,5.7699999999999996,6.0,1,0.0,3,219.0,17,34,6.0,2.0,5.0,417000,375000
27006,hetzeer01,1989,1,BOS,AL,2,3,12,11,0,0,0,151,61,35,7,28,33,0.29600000000000004,6.2599999999999998,1.0,2,2.0,1,239.0,0,39,1.0,2.0,0.0,68000,115000
27007,hibbagr01,1989,1,CHA,AL,6,7,23,23,2,0,0,412,142,49,5,41,55,0.26800000000000002,3.21,0.0,4,2.0,0,581.0,0,58,5.0,4.0,16.0,68000,100000
27008,hickeke01,1989,1,BAL,AL,2,3,51,0,0,0,2,148,38,16,3,23,28,0.22,2.9199999999999999,4.0,3,1.0,2,199.0,17,16,2.0,0.0,9.0,180000,250000
27009,higuete01,1989,1,ML4,AL,9,6,22,22,2,1,0,406,125,52,9,48,91,0.248,3.46,2.0,0,4.0,1,567.0,0,56,6.0,5.0,10.0,1525000,2125000
27010,hillesh01,1989,1,CHA,AL,7,11,50,13,0,0,3,359,132,63,12,51,76,0.27899999999999997,4.7400000000000002,4.0,4,3.0,1,533.0,12,67,4.0,2.0,7.0,75000,100000
27011,hillke01,1989,1,SLN,NL,7,15,33,33,2,1,0,590,186,83,9,99,112,0.252,3.7999999999999998,6.0,11,5.0,2,862.0,0,92,14.0,5.0,13.0,70000,100000
27016,honeyri01,1989,1,OAK,AL,2,2,64,0,0,0,12,230,56,20,5,26,52,0.20699999999999999,2.3500000000000001,3.0,6,1.0,1,305.0,24,26,5.0,2.0,10.0,650000,750000
27019,houghch01,1989,1,TEX,AL,10,13,30,30,5,1,0,546,168,88,28,95,94,0.245,4.3499999999999996,2.0,7,6.0,5,795.0,0,97,3.0,6.0,10.0,900000,1000000
27020,howelja01,1989,1,LAN,NL,5,3,56,0,0,0,28,239,60,14,3,22,55,0.21100000000000002,1.5800000000000001,6.0,1,0.0,0,312.0,41,15,4.0,2.0,9.0,925000,1025000
27021,howelke01,1989,1,PHI,NL,12,12,33,32,1,1,0,612,155,78,11,86,164,0.215,3.4399999999999999,6.0,21,2.0,1,827.0,0,84,8.0,9.0,17.0,225000,716667
27024,hurstbr01,1989,1,SDN,NL,15,11,33,33,10,2,0,734,214,73,16,66,179,0.23699999999999999,2.6899999999999999,7.0,8,0.0,0,990.0,0,84,18.0,3.0,13.0,1733333,1633333
27025,innisje01,1989,1,NYN,NL,0,1,29,0,0,0,0,119,38,14,2,8,16,0.255,3.1800000000000002,0.0,0,1.0,0,160.0,12,16,1.0,1.0,6.0,78000,110000
27026,jacksda02,1989,1,CIN,NL,6,11,20,20,1,0,0,347,122,72,10,57,70,0.27100000000000002,5.5999999999999996,7.0,3,1.0,2,519.0,0,78,6.0,4.0,9.0,1150000,1150000
27027,jacksmi02,1989,1,SEA,AL,4,6,65,0,0,0,7,298,81,35,8,54,94,0.223,3.1699999999999999,6.0,1,6.0,2,431.0,27,43,6.0,2.0,7.0,265000,400000
27028,jeffcmi01,1989,1,TEX,AL,9,6,22,22,2,2,0,392,139,52,7,33,64,0.27000000000000002,3.5800000000000001,0.0,0,4.0,1,559.0,0,65,3.0,5.0,11.0,83000,185000
27029,johnsda04,1989,1,BAL,AL,4,7,14,14,4,0,0,268,90,42,11,28,26,0.26500000000000001,4.2300000000000004,1.0,0,4.0,2,378.0,0,44,3.0,3.0,6.0,70500,113500
27034,jonesdo01,1989,1,CLE,AL,7,10,59,0,0,0,32,242,76,21,4,13,65,0.251,2.3399999999999999,4.0,1,1.0,1,331.0,53,25,8.0,6.0,5.0,307500,950000
27037,keyji01,1989,1,TOR,AL,13,14,33,33,5,1,0,648,226,93,18,27,118,0.27000000000000002,3.8799999999999999,2.0,4,3.0,1,886.0,0,99,9.0,9.0,16.0,1766666,1466667
27039,kinger01,1989,1,CHA,AL,9,10,25,25,1,1,0,478,144,60,13,64,72,0.24399999999999999,3.3900000000000001,1.0,5,4.0,4,666.0,0,69,3.0,4.0,25.0,165000,415000
27041,kippebo01,1989,1,PIT,NL,3,4,52,0,0,0,4,249,55,27,5,33,58,0.188,2.9300000000000002,6.0,5,0.0,2,334.0,15,29,5.0,3.0,2.0,230000,525000
27044,knudsma01,1989,1,ML4,AL,8,5,40,7,1,0,0,371,110,46,15,29,47,0.23699999999999999,3.3500000000000001,2.0,2,3.0,0,499.0,16,50,2.0,1.0,13.0,85000,150000
27048,kruegbi01,1989,1,ML4,AL,3,2,34,5,0,0,3,281,96,40,9,33,72,0.26400000000000001,3.8399999999999999,3.0,10,0.0,1,403.0,8,43,5.0,1.0,6.0,150000,325000
27050,kunkeje01,1989,1,TEX,AL,0,0,1,0,0,0,0,5,4,4,1,3,0,0.44400000000000001,21.600000000000001,0.0,0,0.0,0,12.0,1,4,0.0,0.0,0.0,80000,140000
27051,lacosmi01,1989,1,SFN,NL,10,10,45,18,1,0,6,451,143,53,3,65,78,0.255,3.1699999999999999,4.0,1,7.0,5,647.0,16,62,8.0,7.0,14.0,1100000,1150000
27052,lampde01,1989,1,BOS,AL,4,2,42,0,0,0,2,337,96,29,4,27,61,0.23499999999999999,2.3199999999999998,6.0,1,0.0,1,445.0,14,37,5.0,5.0,12.0,380000,725000
27053,lancale01,1989,1,CHN,NL,4,2,42,0,0,0,8,218,60,11,2,15,56,0.22600000000000001,1.3600000000000001,1.0,2,0.0,1,288.0,15,12,3.0,4.0,6.0,120000,300000
27054,landrbi01,1989,1,PIT,NL,2,3,56,0,0,0,26,243,60,15,2,28,51,0.20499999999999999,1.6699999999999999,8.0,2,0.0,0,325.0,40,18,3.0,2.0,6.0,75000,302500
27057,lapoida01,1989,1,NYA,AL,6,9,20,20,0,0,0,341,146,71,12,45,51,0.311,5.6200000000000001,4.0,1,2.0,2,524.0,0,73,2.0,4.0,12.0,825000,850000
27067,lillide01,1989,1,ATL,NL,8,10,32,30,0,0,0,497,202,73,16,34,79,0.30099999999999999,3.9700000000000002,5.0,4,2.0,3,718.0,0,87,8.0,3.0,13.0,68000,135000
27068,longbi01,1989,1,CHA,AL,5,5,30,8,0,0,1,296,101,43,8,37,51,0.26500000000000001,3.9199999999999999,0.0,3,4.0,0,432.0,3,49,4.0,6.0,7.0,357500,257500
27074,maddugr01,1989,1,CHN,NL,19,12,35,35,7,1,0,715,222,78,13,82,135,0.249,2.9500000000000002,13.0,5,6.0,3,1002.0,0,90,18.0,6.0,17.0,275000,437500
27077,magrajo01,1989,1,SLN,NL,18,9,34,33,9,3,0,704,219,76,5,72,127,0.251,2.9100000000000001,7.0,14,6.0,5,971.0,1,81,14.0,8.0,24.0,320000,300000
